ma_cua_hang,ma_mh,so_luong_trong_kho,thoi_gian
43675,638571,43,2024-06-21 11:48:14
43675,646265,94,2024-06-19 05:18:13
43675,651014,77,2025-03-04 09:19:32
43675,655843,98,2024-11-18 20:16:48
43675,667038,36,2025-02-05 20:05:13
43675,668398,78,2025-01-16 05:41:46
43675,680435,42,2024-09-06 07:04:56
43675,693434,31,2024-10-02 17:43:49
43675,698060,34,2025-01-24 23:13:21
43675,703477,56,2025-04-17 14:45:15
43675,709739,37,2024-11-28 18:32:56
43675,714575,85,2024-12-26 00:57:36
43675,715915,61,2024-08-28 00:50:37
43675,720293,18,2024-06-08 20:52:41
43675,725688,84,2025-01-01 06:50:52
43675,736291,75,2025-01-25 22:52:48
43675,747170,16,2024-06-11 04:45:23
43675,749736,37,2024-07-30 06:13:58
43675,750941,8,2024-12-09 23:01:49
43675,752268,13,2024-09-04 16:15:46
43675,756677,48,2024-05-18 13:20:04
43675,775155,64,2024-05-21 12:08:56
43675,777975,46,2024-06-07 02:29:15
43675,780362,53,2024-08-05 16:33:57
43675,788492,41,2025-01-11 15:13:22
43675,804682,72,2025-01-06 17:35:55
43675,820910,16,2024-11-01 12:32:24
43675,838868,27,2025-03-01 09:08:12
43675,839780,34,2024-10-14 06:23:10
43675,846078,73,2024-09-14 22:38:22
43675,848100,89,2025-01-12 21:57:14
43675,855402,78,2024-11-23 22:21:54
43675,880382,46,2024-09-03 17:14:58
43675,884305,97,2025-01-27 20:02:15
43675,888860,46,2024-08-11 23:53:36
43675,900918,71,2025-02-11 13:56:12
43675,902265,90,2024-08-12 19:45:24
43675,910815,14,2024-12-08 10:08:47
43675,927926,84,2024-07-04 08:25:30
43675,930954,49,2024-09-30 19:29:53
43675,950960,38,2024-11-07 09:47:40
43675,951519,61,2024-12-07 03:09:42
43675,961956,36,2025-03-07 18:15:53
43675,968288,52,2024-09-10 12:00:21
43675,969523,47,2024-09-21 04:19:59
43675,974597,55,2024-10-24 06:09:05
43675,976382,59,2025-04-16 13:30:57
43675,981528,32,2024-10-23 19:46:21
43675,991045,99,2024-09-03 20:48:28
43675,997151,48,2025-01-22 00:43:41
43679,20561,78,2024-10-02 04:43:34
43679,26330,38,2024-11-29 18:41:12
43679,34057,45,2025-04-24 09:51:34
43679,37810,73,2024-11-11 22:59:07
43679,43694,48,2024-09-09 16:08:06
43679,44207,72,2025-04-02 21:02:54
43679,51740,49,2024-05-31 02:03:18
43679,53852,76,2024-08-11 18:53:38
43679,65409,35,2024-05-22 09:11:30
43679,74356,43,2024-05-19 15:32:18
43679,76460,91,2025-03-29 20:33:24
43679,76500,62,2024-12-29 20:29:34
43679,84229,86,2024-08-07 05:11:30
43679,97833,22,2024-08-27 15:51:53
43679,101936,96,2025-01-16 22:32:41
43679,109871,78,2024-08-13 22:51:04
43679,123551,10,2025-02-06 02:59:33
43679,128710,40,2025-01-12 12:17:21
43679,131930,50,2024-08-06 02:13:28
43679,155866,95,2025-03-21 16:02:25
43679,177701,39,2024-05-01 22:08:03
43679,187093,55,2024-10-03 09:32:43
43679,193318,15,2024-07-04 07:35:52
43679,193447,42,2024-12-30 00:52:20
43679,194970,30,2024-12-08 02:04:44
43679,206894,24,2024-06-27 14:15:21
43679,207035,77,2024-07-12 10:45:24
43679,208874,65,2024-09-19 06:50:04
43679,210175,65,2024-10-19 17:30:10
43679,214069,97,2024-11-09 01:13:20
43679,232761,41,2025-01-07 11:01:52
43679,240211,45,2025-04-15 11:48:05
43679,243754,44,2025-02-25 19:08:27
43679,244865,99,2024-08-27 13:09:29
43679,264974,93,2024-06-14 19:09:37
43679,270781,30,2024-10-30 07:55:21
43679,272531,87,2024-07-01 09:14:33
43679,278974,100,2024-11-17 19:36:01
43679,295119,54,2024-06-23 06:59:30
43679,301389,34,2024-06-21 13:24:10
43679,321724,47,2024-09-07 11:07:33
43679,322443,15,2024-12-21 00:51:16
43679,335131,41,2025-01-15 00:37:47
43679,337006,90,2025-01-11 09:15:11
43679,349450,51,2025-03-10 22:20:50
43679,357218,26,2025-04-29 09:49:32
43679,359294,29,2024-10-25 23:46:38
43679,366814,54,2024-05-24 06:01:45
43679,367555,84,2024-11-11 22:34:49
43679,368225,41,2024-11-23 13:44:40
43679,380557,6,2024-05-11 00:06:39
43679,386627,98,2024-09-12 06:39:35
43679,404905,65,2024-11-20 18:55:20
43679,419953,52,2024-06-22 05:16:11
43679,427188,20,2024-10-26 05:06:23
43679,431689,64,2024-06-16 22:04:31
43679,431695,8,2024-08-29 23:26:41
43679,444793,57,2024-08-19 13:07:02
43679,449295,56,2024-08-06 11:50:45
43679,452238,89,2025-01-26 12:23:46
43679,462034,41,2024-05-07 15:24:25
43679,464457,14,2025-04-23 14:43:38
43679,473928,17,2025-01-24 23:27:09
43679,475422,77,2025-01-15 11:56:20
43679,476357,8,2024-05-26 13:27:52
43679,477941,2,2024-07-11 23:01:07
43679,486832,99,2024-09-22 04:41:37
43679,493091,45,2024-09-30 15:31:13
43679,498268,85,2025-03-05 17:07:36
43679,499652,49,2024-12-11 09:33:44
43679,503268,25,2024-04-30 00:30:16
43679,503563,37,2024-05-04 10:30:48
43679,518373,48,2025-04-01 17:44:00
43679,518584,29,2025-03-24 12:32:36
43679,522643,35,2024-08-09 21:31:19
43679,535207,6,2024-11-21 08:39:12
43679,542965,53,2024-09-17 04:02:13
43679,545338,26,2024-11-03 22:11:24
43679,546193,51,2024-09-05 02:23:02
43679,565138,53,2025-03-21 21:59:21
43679,577636,28,2024-12-23 05:15:02
43679,606061,57,2024-06-17 00:00:02
43679,627742,18,2024-12-09 21:38:52
43679,634350,91,2024-05-29 15:06:50
43679,641119,9,2024-05-19 13:47:25
43679,642530,23,2024-10-22 14:46:06
43679,651432,16,2024-12-19 15:09:36
43679,657758,31,2025-03-11 20:33:28
43679,661648,92,2024-09-28 22:08:56
43679,663724,64,2024-09-20 21:25:20
43679,674068,100,2024-10-28 19:55:47
43679,680458,9,2024-11-26 01:15:48
43679,684496,65,2024-11-26 10:46:08
43679,685525,46,2024-11-05 23:28:46
43679,686848,1,2024-12-11 22:20:38
43679,688772,53,2024-10-09 06:58:44
43679,704929,24,2025-03-02 19:07:25
43679,722049,74,2024-05-17 04:17:19
43679,733319,64,2025-01-27 00:37:45
43679,744126,11,2025-03-13 14:05:56
43679,749723,78,2024-08-24 09:17:24
43679,775015,5,2025-03-28 06:46:40
43679,775155,45,2025-01-01 01:16:14
43679,777876,42,2025-04-28 02:55:55
43679,791258,18,2025-03-13 18:41:52
43679,793292,7,2024-05-04 17:50:05
43679,795089,45,2025-03-15 03:35:30
43679,803209,98,2024-12-04 15:19:39
43679,806552,62,2025-03-01 02:44:42
43679,810126,56,2024-10-28 17:26:24
43679,815448,95,2024-05-27 17:44:11
43679,817307,89,2024-10-24 16:36:36
43679,819763,11,2025-01-25 05:02:23
43679,846031,93,2025-04-23 20:40:48
43679,855402,43,2024-05-22 22:56:29
43679,856642,92,2024-05-06 13:36:52
43679,857610,52,2025-02-16 19:09:53
43679,861338,89,2024-09-13 16:03:07
43679,870940,85,2025-03-01 03:23:44
43679,875481,34,2024-07-27 02:26:34
43679,884305,82,2024-10-21 05:49:37
43679,896623,52,2024-09-15 03:11:51
43679,900918,76,2024-08-07 16:56:37
43679,907956,20,2024-06-15 09:58:57
43679,911940,99,2025-02-27 15:49:22
43679,916674,36,2024-07-06 16:27:30
43679,923705,17,2024-11-26 17:01:19
43679,933066,16,2024-11-05 18:00:53
43679,940357,85,2024-11-13 14:23:34
43679,951707,95,2024-11-11 14:06:22
43679,955980,81,2024-06-01 06:11:29
43679,965324,66,2024-07-01 00:44:41
43679,967416,82,2024-06-15 12:28:33
43679,974877,27,2024-05-14 20:23:05
43688,201,53,2024-10-03 05:20:59
43688,4991,47,2024-08-05 13:38:41
43688,5953,35,2024-09-06 11:05:12
43688,21039,6,2024-08-20 10:49:39
43688,58417,63,2025-03-14 08:21:34
43688,72376,94,2024-10-21 01:53:44
43688,77014,46,2025-04-11 10:41:50
43688,87297,49,2025-04-20 08:52:18
43688,90944,31,2024-07-21 21:26:25
43688,102152,10,2024-06-11 01:01:14
43688,106321,27,2024-07-03 02:32:37
43688,110352,78,2024-05-24 10:05:40
43688,126544,82,2025-01-19 00:47:32
43688,128710,82,2024-06-11 03:32:27
43688,132080,45,2025-01-30 01:13:54
43688,132337,25,2024-10-17 05:02:22
43688,135515,84,2025-01-15 23:58:19
43688,166243,3,2024-10-19 18:59:03
43688,167268,3,2025-01-29 00:30:36
43688,168181,88,2024-12-14 01:13:47
43688,184051,20,2024-11-12 21:18:00
43688,198173,60,2024-07-27 04:10:27
43688,201144,86,2024-06-13 01:13:34
43688,218458,5,2025-03-30 17:16:33
43688,219302,28,2024-06-23 01:13:57
43688,220287,16,2025-03-20 07:04:21
43688,239735,44,2024-06-27 05:48:14
43688,249679,64,2024-06-17 23:31:12
43688,264974,31,2024-08-28 02:52:02
43688,278272,53,2024-09-18 20:09:35
43688,295119,43,2024-07-31 00:43:22
43688,322443,1,2024-10-30 09:51:43
43688,325749,63,2024-10-29 22:47:50
43688,375988,85,2024-06-08 01:43:55
43688,386295,62,2025-02-03 01:14:16
43688,388432,50,2024-09-02 21:08:02
43688,396451,76,2024-12-26 01:57:12
43688,403312,22,2025-02-15 11:33:27
43688,408223,32,2024-09-21 11:08:50
43688,411414,30,2024-07-08 00:42:17
43688,418113,15,2024-07-29 11:35:00
43688,427188,15,2024-09-28 02:48:43
43688,431689,40,2025-02-22 19:12:10
43688,437539,5,2024-12-15 00:27:13
43688,455284,5,2025-03-04 16:58:42
43688,456991,99,2024-05-11 06:09:23
43688,461511,55,2024-09-30 00:03:48
43688,462934,90,2024-09-05 01:35:22
43688,468465,36,2025-04-18 11:15:12
43688,469691,52,2024-08-12 10:45:23
43688,481913,51,2025-01-19 00:11:51
43688,482703,44,2025-02-14 02:38:28
43688,499790,99,2025-04-03 20:20:08
43688,503563,1,2024-11-29 02:50:51
43688,518373,2,2025-01-28 06:30:10
43688,518584,75,2024-07-17 20:15:30
43688,523522,8,2024-05-25 02:06:46
43688,523649,58,2024-09-28 04:43:24
43688,538664,49,2024-11-09 15:30:46
43688,547004,85,2025-02-24 16:09:03
43688,553901,14,2024-08-31 06:24:37
43688,558120,66,2024-07-23 17:16:21
43688,568074,24,2024-05-23 15:53:53
43688,570560,64,2025-03-06 05:39:05
43688,591704,61,2024-11-16 07:36:36
43688,593611,27,2025-01-29 04:08:36
43688,601600,11,2025-03-13 11:53:22
43688,618538,24,2024-05-15 20:32:24
43688,619331,98,2024-10-28 07:31:05
43688,622733,95,2024-05-09 01:18:13
43688,631172,56,2024-10-23 11:13:30
43688,634643,3,2025-04-27 15:18:47
43688,635274,88,2024-11-17 18:39:02
43688,639969,48,2024-05-30 09:30:13
43688,646265,82,2024-12-27 22:13:38
43688,650716,35,2025-04-19 05:26:45
43688,651014,3,2025-04-02 19:15:37
43688,651432,82,2024-08-30 14:23:16
43688,659155,63,2024-09-18 18:45:25
43688,662451,99,2024-08-08 18:28:35
43688,676593,17,2025-04-20 10:06:58
43688,680435,5,2024-11-16 00:20:07
43688,688772,51,2024-05-18 03:21:44
43688,693399,23,2024-07-30 06:18:31
43688,696450,79,2025-03-28 13:14:10
43688,704929,23,2024-09-13 15:37:54
43688,706873,36,2025-03-21 09:57:59
43688,708222,14,2024-06-26 15:40:22
43688,714808,97,2025-04-04 00:49:14
43688,741853,36,2024-07-21 01:43:02
43688,742224,81,2025-03-07 23:47:14
43688,749560,66,2024-08-14 01:49:39
43688,756669,49,2024-12-29 00:13:11
43688,790844,5,2024-08-19 22:56:54
43688,806712,85,2024-07-05 11:47:29
43688,807701,57,2025-02-24 03:27:18
43688,820199,28,2025-03-21 14:37:01
43688,820910,70,2024-07-22 22:06:17
43688,821900,43,2025-02-11 10:49:52
43688,832351,22,2024-10-17 11:01:12
43688,837906,27,2024-07-30 11:23:10
43688,871900,59,2024-10-02 12:58:40
43688,889115,15,2025-01-12 17:54:21
43688,892575,14,2024-11-20 15:43:12
43688,928951,72,2025-03-16 19:52:11
43688,933066,97,2024-08-25 10:22:20
43688,944915,95,2024-10-22 13:27:23
43688,951363,94,2024-05-31 01:23:14
43688,951885,96,2025-03-25 19:41:31
43688,963601,11,2024-07-14 09:25:43
43688,969460,12,2024-11-29 22:08:47
43688,974372,58,2024-10-26 20:14:21
43688,985802,9,2024-08-29 03:13:07
43688,990613,1,2024-06-03 01:28:19
43688,993443,91,2024-12-15 04:13:42
43893,28473,73,2024-06-18 16:48:59
43893,48713,48,2025-04-20 20:31:54
43893,55180,48,2024-08-30 17:45:58
43893,58317,24,2024-09-16 21:23:30
43893,61482,97,2024-09-24 16:33:02
43893,63162,96,2024-04-29 22:38:22
43893,82655,34,2024-05-28 17:40:06
43893,87297,64,2024-05-03 06:27:34
43893,88395,18,2024-08-07 17:24:36
43893,100330,7,2024-11-16 08:59:13
43893,104522,63,2024-12-09 23:46:45
43893,109230,86,2024-05-25 03:18:36
43893,124887,74,2024-12-31 12:56:15
43893,166681,82,2024-05-24 20:48:55
43893,177701,8,2024-07-26 06:36:29
43893,187093,50,2025-04-11 23:00:38
43893,190226,76,2024-08-01 07:32:59
43893,193447,66,2025-03-27 10:45:08
43893,203869,98,2024-10-15 09:47:45
43893,207035,71,2024-12-06 01:10:46
43893,210175,91,2025-04-02 16:20:26
43893,215892,26,2024-05-27 16:30:17
43893,217556,96,2024-10-16 22:09:21
43893,218333,18,2025-02-18 16:37:15
43893,231319,83,2024-05-30 21:31:18
43893,243896,46,2025-02-20 13:09:04
43893,270781,38,2024-09-30 22:12:46
43893,289046,70,2024-05-24 12:29:45
43893,295868,65,2024-09-24 12:41:05
43893,305416,21,2024-06-14 08:22:56
43893,306759,95,2024-05-11 07:31:33
43893,317573,50,2024-06-17 10:10:42
43893,319973,48,2024-08-28 00:32:25
43893,322443,82,2024-09-24 07:03:51
43893,336323,17,2025-01-01 09:38:13
43893,348072,41,2025-02-23 06:38:04
43893,349450,13,2025-02-13 03:14:51
43893,374931,80,2025-04-11 09:56:53
43893,382085,90,2024-12-27 22:44:02
43893,396298,6,2024-08-16 04:21:01
43893,405231,95,2024-06-14 09:31:03
43893,419953,55,2024-06-30 23:28:40
43893,437608,60,2024-10-27 11:15:54
43893,455284,55,2025-01-28 21:49:11
43893,480722,88,2024-12-07 20:03:44
43893,481410,53,2024-08-03 16:35:05
43893,483058,34,2024-08-27 08:57:16
43893,499520,64,2024-12-18 01:54:39
43893,500304,31,2024-12-07 18:03:10
43893,502154,54,2025-02-16 07:06:25
43893,503842,62,2024-08-08 03:04:51
43893,509767,78,2024-06-18 17:59:03
43893,518584,96,2025-01-19 20:52:56
43893,520101,91,2024-07-13 13:19:28
43893,522643,69,2025-02-01 11:27:58
43893,525033,22,2024-07-19 00:12:17
43893,544136,65,2025-01-22 15:05:40
43893,570560,59,2024-09-18 12:50:36
43893,577636,45,2024-07-10 09:02:46
43893,578123,58,2024-11-05 22:09:50
43893,581373,44,2025-03-16 12:04:28
43893,592323,46,2024-05-27 21:15:13
43893,597707,88,2025-01-30 18:56:13
43893,614926,53,2024-05-07 12:31:22
43893,616821,19,2025-03-05 07:57:07
43893,616963,33,2024-11-09 02:10:39
43893,636660,82,2024-09-01 00:24:38
43893,638571,89,2024-10-02 07:07:44
43893,640707,75,2024-12-02 11:30:20
43893,646265,78,2024-08-11 22:36:21
43893,648621,74,2024-10-16 00:02:58
43893,651014,58,2025-01-29 13:09:30
43893,660578,1,2025-04-01 07:45:05
43893,661648,12,2024-09-09 07:01:10
43893,665127,36,2025-03-14 16:59:52
43893,676593,45,2024-05-13 02:45:57
43893,685132,20,2024-12-25 15:16:24
43893,685525,42,2024-10-07 20:48:44
43893,712550,92,2024-08-11 00:33:03
43893,714708,36,2024-07-09 11:51:03
43893,715915,5,2024-06-12 17:53:44
43893,719586,81,2024-05-30 00:11:30
43893,741853,2,2024-06-04 19:33:06
43893,742224,44,2024-10-09 20:56:12
43893,758443,11,2025-04-15 01:39:12
43893,762181,33,2025-02-22 02:31:24
43893,762488,26,2025-01-15 03:44:14
43893,774164,53,2025-02-06 00:31:40
43893,780073,85,2025-04-07 06:55:43
43893,780787,43,2024-12-08 05:55:30
43893,787359,70,2024-06-23 01:20:29
43893,790844,38,2024-09-27 05:06:33
43893,799377,68,2024-09-28 22:58:48
43893,806433,68,2024-05-29 13:51:59
43893,819763,51,2024-07-31 03:28:47
43893,822680,67,2025-02-01 19:32:10
43893,846031,53,2025-03-29 01:30:06
43893,848291,14,2025-01-16 15:56:17
43893,853910,13,2024-10-14 21:35:29
43893,853993,40,2025-01-03 17:34:49
43893,856642,74,2024-08-13 20:10:24
43893,896033,36,2024-05-13 23:51:58
43893,896623,66,2024-11-24 13:22:33
43893,902086,77,2025-01-25 05:45:29
43893,903819,11,2024-06-27 11:53:23
43893,909677,49,2025-04-04 03:26:30
43893,916627,30,2024-10-17 20:55:09
43893,916674,85,2024-07-10 06:43:28
43893,923705,60,2025-01-29 23:02:57
43893,949385,100,2025-01-10 20:26:15
43893,950575,95,2024-12-26 04:11:09
43893,951885,11,2024-11-12 15:47:48
43893,953398,90,2025-03-09 03:43:52
43893,961202,81,2024-08-01 05:00:11
43893,964709,16,2025-04-03 15:21:11
43893,974597,6,2025-02-22 02:07:36
43893,983623,50,2024-10-08 22:13:33
43893,997077,15,2024-06-22 04:13:07
43896,1415,58,2024-05-17 11:59:22
43896,1669,65,2025-03-25 16:03:45
43896,9489,17,2025-01-30 11:32:37
43896,26330,78,2024-08-08 19:51:12
43896,32876,76,2024-11-23 16:16:20
43896,34057,36,2024-07-03 07:31:24
43896,35292,31,2025-01-24 05:32:42
43896,44122,41,2024-05-29 05:10:25
43896,52794,6,2024-08-07 21:06:38
43896,53852,76,2024-08-13 19:09:00
43896,56818,19,2024-12-03 23:24:31
43896,65034,67,2024-12-18 05:47:31
43896,77784,24,2024-09-21 15:24:54
43896,108282,61,2024-08-24 06:04:01
43896,124887,5,2024-09-13 12:31:21
43896,128710,96,2025-03-15 07:28:17
43896,132080,73,2024-05-22 03:48:23
43896,151990,67,2024-07-19 13:59:34
43896,155866,92,2025-01-09 10:04:17
43896,174798,29,2025-02-20 09:41:36
43896,196009,39,2025-02-06 00:11:14
43896,207221,99,2024-07-07 05:43:50
43896,219302,1,2024-10-17 09:43:21
43896,231071,31,2025-04-23 21:31:18
43896,232761,98,2024-10-07 15:58:13
43896,243754,54,2025-04-25 19:02:13
43896,246422,2,2025-01-28 10:56:11
43896,254493,40,2024-06-06 00:49:27
43896,270981,85,2025-02-18 14:20:12
43896,289046,36,2024-10-11 17:14:05
43896,298250,51,2025-01-27 08:30:30
43896,301094,59,2025-02-21 17:30:38
43896,320098,45,2024-08-21 21:28:58
43896,327314,54,2024-09-16 12:41:21
43896,329593,80,2024-08-03 14:35:23
43896,346194,50,2025-01-26 14:33:36
43896,373535,69,2025-04-13 04:53:39
43896,396451,65,2024-12-03 23:37:52
43896,396492,69,2024-06-09 23:41:45
43896,405390,93,2025-03-18 14:22:59
43896,425892,25,2025-02-24 23:07:50
43896,437539,82,2024-11-30 18:57:55
43896,469691,31,2024-10-06 13:04:07
43896,483058,48,2024-05-03 11:31:54
43896,483664,43,2024-10-15 22:11:58
43896,484298,21,2025-01-30 00:09:21
43896,486832,62,2024-09-26 08:34:18
43896,491840,51,2025-01-07 22:23:53
43896,513084,92,2024-10-13 05:53:47
43896,519935,96,2024-05-02 10:19:50
43896,520550,43,2024-11-08 15:48:40
43896,525033,87,2024-08-21 08:38:30
43896,529438,43,2025-02-17 12:27:50
43896,553901,5,2025-04-22 17:37:20
43896,559317,11,2024-12-01 06:13:52
43896,564978,3,2024-12-24 01:48:13
43896,565073,74,2024-08-06 18:08:08
43896,565138,91,2024-09-05 13:43:02
43896,577636,88,2024-10-20 15:51:18
43896,579140,10,2025-01-28 13:09:53
43896,581847,7,2024-12-03 18:49:10
43896,588328,93,2024-09-29 11:51:18
43896,591704,46,2025-03-31 13:08:05
43896,595866,62,2025-04-13 08:45:56
43896,605616,20,2024-09-14 09:53:07
43896,609015,42,2024-09-23 06:55:06
43896,622733,15,2025-01-02 10:59:03
43896,623447,43,2024-12-30 22:03:33
43896,636574,38,2024-09-02 21:09:49
43896,636660,64,2024-08-04 04:35:13
43896,647615,86,2024-09-11 11:07:56
43896,659749,42,2024-06-21 00:49:19
43896,666115,72,2024-08-10 12:45:19
43896,672007,58,2024-12-09 03:57:13
43896,676593,67,2025-01-02 11:04:36
43896,683686,5,2024-06-29 20:17:06
43896,685804,56,2024-08-23 22:07:16
43896,702965,92,2025-02-23 01:30:47
43896,715782,31,2025-02-28 20:24:50
43896,722049,64,2024-08-09 20:37:20
43896,742224,66,2024-05-10 04:50:09
43896,757751,79,2025-04-27 15:59:05
43896,764153,52,2024-12-18 04:28:49
43896,776160,82,2024-07-31 09:33:47
43896,777451,39,2025-04-23 05:11:26
43896,777876,63,2025-04-08 19:26:09
43896,785594,46,2025-02-15 06:20:12
43896,788492,79,2024-06-20 08:11:01
43896,793292,76,2024-10-28 13:23:07
43896,806433,35,2024-08-04 07:39:28
43896,806712,20,2025-03-02 13:49:24
43896,811007,63,2024-07-12 06:43:13
43896,817307,58,2024-06-20 17:42:52
43896,820199,8,2024-05-30 01:01:40
43896,823913,38,2025-01-18 11:01:30
43896,836608,48,2025-02-09 00:12:38
43896,846078,18,2024-07-12 17:20:29
43896,864637,38,2024-12-22 16:31:06
43896,866219,7,2024-08-08 13:55:34
43896,870940,81,2024-08-31 01:17:56
43896,871551,95,2024-10-06 17:17:20
43896,874725,53,2024-05-12 03:43:51
43896,890722,10,2025-03-06 21:03:36
43896,896957,60,2025-03-25 15:37:56
43896,903819,60,2024-08-31 09:01:42
43896,909677,38,2024-10-31 01:36:28
43896,910815,3,2024-09-26 14:42:08
43896,912164,54,2024-09-22 12:24:43
43896,912522,48,2024-06-06 22:35:30
43896,939587,29,2024-11-12 04:24:42
43896,946410,38,2024-12-18 20:44:40
43896,951885,17,2024-09-04 22:22:51
43896,965324,84,2024-12-17 13:48:12
43896,967439,16,2024-07-11 18:20:09
43896,968288,86,2024-11-12 20:16:57
43896,974372,61,2024-06-27 19:55:34
44054,201,9,2024-12-27 01:21:16
44054,1336,70,2025-04-07 15:10:18
44054,6401,19,2024-10-24 05:12:46
44054,8864,93,2025-01-31 08:13:37
44054,20561,5,2025-04-24 12:01:39
44054,29505,59,2025-01-04 15:03:27
44054,39757,78,2024-08-20 23:12:51
44054,43694,28,2024-05-25 03:46:34
44054,45621,25,2025-03-03 19:20:57
44054,51740,77,2025-03-31 07:03:43
44054,74003,38,2024-06-07 11:04:49
44054,74711,75,2025-03-28 03:52:43
44054,83450,74,2024-11-29 03:32:17
44054,88850,8,2024-05-26 07:23:05
44054,109871,6,2024-10-28 22:31:19
44054,124782,28,2024-07-16 18:35:44
44054,137552,100,2025-01-25 13:35:16
44054,141883,2,2024-09-18 15:18:50
44054,159071,99,2025-02-28 19:18:15
44054,166681,52,2024-06-24 15:31:47
44054,168573,62,2024-12-22 01:41:28
44054,178000,63,2024-12-20 06:42:28
44054,187093,65,2025-01-01 10:49:24
44054,188554,92,2025-02-19 22:42:58
44054,212601,61,2024-06-25 04:45:41
44054,214069,72,2024-07-28 01:06:15
44054,223821,68,2025-02-07 22:20:27
44054,227025,99,2024-11-20 11:35:14
44054,228602,29,2024-05-02 19:08:04
44054,232761,30,2025-03-11 13:38:24
44054,263088,34,2025-04-03 23:29:15
44054,264974,63,2025-02-03 19:54:37
44054,288123,71,2024-07-09 17:39:36
44054,303832,58,2024-12-17 17:47:57
44054,312303,65,2024-09-23 10:36:47
44054,336323,17,2024-09-14 12:20:10
44054,345043,74,2024-11-06 19:06:03
44054,350405,82,2024-12-17 08:33:42
44054,360151,8,2024-06-03 21:33:26
44054,361878,1,2024-08-19 08:54:45
44054,380557,33,2024-09-17 20:58:25
44054,382085,54,2025-04-23 08:27:20
44054,390680,58,2025-04-26 08:09:31
44054,428783,98,2025-01-19 19:57:46
44054,432614,1,2024-06-13 17:30:34
44054,433287,93,2025-02-10 12:06:55
44054,445324,100,2025-01-29 05:03:09
44054,455250,4,2024-09-26 12:51:08
44054,461511,60,2024-11-14 11:01:06
44054,467859,68,2024-09-05 12:46:40
44054,468465,71,2025-04-04 19:50:40
44054,469691,99,2024-07-11 15:32:39
44054,481410,94,2025-03-01 16:45:49
44054,484298,86,2025-03-07 21:52:24
44054,491840,8,2024-05-12 20:40:46
44054,499790,62,2024-06-06 19:43:37
44054,508291,14,2024-07-16 09:50:28
44054,518644,31,2024-05-28 00:37:00
44054,520550,47,2024-10-04 15:15:33
44054,547302,39,2025-03-09 03:15:07
44054,550004,5,2024-07-26 05:53:52
44054,553901,75,2024-05-31 17:05:34
44054,558435,70,2024-05-15 21:33:30
44054,575286,67,2025-03-06 04:56:10
44054,581373,86,2024-11-29 18:11:36
44054,582377,38,2025-01-23 14:16:19
44054,592508,98,2024-05-12 14:42:22
44054,597119,73,2024-06-17 13:31:28
44054,606061,90,2024-05-18 16:12:25
44054,609015,88,2025-04-04 17:30:15
44054,620973,9,2024-05-23 02:00:13
44054,636574,11,2024-11-15 12:27:03
44054,636814,17,2025-02-23 12:04:56
44054,651432,58,2025-01-06 06:45:00
44054,662391,18,2025-04-26 10:45:34
44054,665251,16,2025-04-15 13:12:48
44054,680945,74,2024-06-02 17:34:56
44054,685525,65,2024-07-05 13:32:25
44054,704929,35,2025-04-09 22:18:22
44054,736291,99,2025-01-11 14:39:15
44054,741168,10,2025-02-03 17:22:55
44054,742224,95,2024-06-03 05:09:55
44054,748180,83,2024-12-27 18:49:58
44054,748246,72,2024-11-26 02:53:03
44054,757138,34,2024-07-30 23:42:40
44054,757399,13,2025-04-02 15:57:35
44054,757751,25,2024-06-29 07:33:46
44054,762884,58,2024-11-26 16:13:54
44054,762978,35,2024-10-05 20:39:47
44054,785526,4,2024-12-15 03:42:06
44054,788492,42,2024-12-05 13:44:11
44054,839780,24,2025-02-05 12:07:20
44054,845154,85,2024-05-05 18:36:36
44054,846078,52,2024-08-21 10:48:25
44054,848291,67,2025-02-17 10:16:17
44054,859860,71,2024-08-18 21:53:02
44054,882204,85,2025-01-16 22:46:18
44054,888860,85,2024-10-01 06:40:01
44054,892575,83,2024-05-12 17:02:40
44054,896623,74,2025-01-01 16:31:15
44054,901794,16,2024-07-07 12:52:02
44054,905647,78,2024-08-20 11:05:47
44054,912074,89,2024-07-09 23:01:55
44054,916627,40,2024-11-11 22:47:05
44054,918756,83,2025-02-10 13:06:54
44054,945290,10,2024-12-24 15:10:12
44054,950960,46,2025-04-24 11:31:10
44054,961202,66,2024-12-21 23:12:17
44054,976382,14,2024-11-03 07:53:22
44054,980118,25,2025-03-19 09:03:03
44054,991045,81,2025-04-08 06:45:12
44082,1415,40,2025-02-17 00:51:48
44082,8645,81,2025-04-02 22:35:09
44082,10955,10,2024-08-05 09:49:37
44082,37810,37,2024-10-06 02:07:56
44082,47208,4,2024-05-16 11:07:29
44082,57025,57,2024-07-18 07:26:06
44082,62949,22,2024-08-08 18:32:33
44082,63162,59,2025-02-08 11:24:52
44082,65034,43,2024-09-09 23:50:29
44082,70924,2,2024-10-18 02:33:07
44082,74356,37,2024-12-30 06:38:19
44082,83450,14,2024-05-24 05:07:42
44082,92290,67,2024-12-06 01:41:13
44082,107919,47,2025-03-09 11:54:20
44082,115275,86,2024-12-28 05:57:05
44082,124782,49,2024-06-06 05:31:55
44082,132337,32,2025-02-09 16:40:45
44082,135515,94,2024-12-26 07:21:33
44082,137211,28,2025-04-06 03:58:01
44082,143605,95,2025-04-14 18:44:13
44082,151990,18,2024-12-24 09:50:10
